season,player_id,player_name,passing_epa,pass_plays,passing_successes,sacks,interceptions,primary_team,teams,scramble_epa,scrambles,scramble_successes,total_epa,total_plays,war,epa_per_play,success_rate,qualified_qb,raw_war_rank,qualified_war_rank,team
2025,,D.Mills,-16.72027178487327,169.0,,,,,,3.621419722680003,7.0,,-13.098852062193266,176.0,-0.2910856013820725,-0.0744252958079162,0.4034090909090909,,,36,HOU
2025,,R.Wilson,-15.67645198924268,129.0,,,,,,-1.6106453269000638,12.0,,-17.28709731614274,141.0,-0.3841577181365053,-0.1226035270648421,0.375886524822695,,,37,NYG
2025,,S.Rattler,-35.86402770670677,272.0,,,,,,7.841628592577763,16.0,,-28.02239911412901,288.0,-0.622719980313978,-0.097299996924059,0.4618055555555556,,,38,NO
2025,,D.Gabriel,-44.83577857216941,204.0,,,,,,3.855069420766085,11.0,,-40.980709151403325,215.0,-0.9106824255867404,-0.1906079495414108,0.3255813953488372,,,39,CLE
2025,,J.McCarthy,-54.10591478333371,273.0,,,,,,10.29117118101567,17.0,,-43.81474360231804,290.0,-0.9736609689404008,-0.1510853227666139,0.4172413793103448,,,40,MIN
2025,,J.Browning,-52.89046359143976,134.0,,,,,,3.448840093857143,4.0,,-49.44162349758261,138.0,-1.098702744390725,-0.3582726340404537,0.391304347826087,,,41,CIN
2025,,J.Flacco,-57.70266779711183,168.0,,,,,,1.060002618934959,2.0,,-56.64266517817687,170.0,-1.2587258928483749,-0.3331921481069227,0.3352941176470588,,,42,CLE
2025,,S.Sanders,-70.23396160068755,235.0,,,,,,9.80833028347115,18.0,,-60.4256313172164,253.0,-1.3427918070492533,-0.2388364874198276,0.3675889328063241,,,43,CLE
2025,,G.Smith,-73.60748156395114,503.0,,,,,,6.0531231399218095,18.0,,-67.55435842402933,521.0,-1.5012079649784296,-0.1296628760537991,0.4241842610364683,,,44,LV
2025,,B.Cook,-68.34386066202579,173.0,,,,,,-1.435575130628422,7.0,,-69.77943579265421,180.0,-1.5506541287256492,-0.3876635321814123,0.3166666666666666,,,45,NYJ
2025,,C.Ward,-113.52061347895297,592.0,,,,,,10.721016184082131,23.0,,-102.79959729487082,615.0,-2.2844354954415738,-0.1671538167396273,0.3788617886178861,,,46,TEN
